anomaly_score,decision,actual_fraud
0.1392,ALLOW,0
0.1333,ALLOW,0
0.0953,ALLOW,0
0.2035,ALLOW,0
0.2025,ALLOW,0
0.2212,ALLOW,0
0.2138,ALLOW,1
0.1228,ALLOW,0
0.0501,ALLOW,0
0.1103,ALLOW,1
0.2403,ALLOW,1
0.1734,ALLOW,0
0.3071,ALLOW,1
0.2602,ALLOW,0
0.0908,ALLOW,1
0.0866,ALLOW,0
0.1704,ALLOW,0
0.1174,ALLOW,0
0.0932,ALLOW,0
0.1601,ALLOW,1
0.2644,ALLOW,0
0.1097,ALLOW,0
0.3626,ALLOW,1
0.1902,ALLOW,0
0.1079,ALLOW,0
0.2022,ALLOW,1
0.0814,ALLOW,0
0.0672,ALLOW,0
0.0807,ALLOW,0
0.1292,ALLOW,0
0.0662,ALLOW,0
0.1343,ALLOW,0
0.6718,MONITOR,1
0.1279,ALLOW,0
0.1478,ALLOW,0
0.3245,ALLOW,1
0.1315,ALLOW,1
0.2089,ALLOW,0
0.1462,ALLOW,0
0.1101,ALLOW,0
0.0986,ALLOW,0
0.2059,ALLOW,0
0.1368,ALLOW,0
0.1767,ALLOW,0
0.2083,ALLOW,0
0.1299,ALLOW,0
0.1504,ALLOW,0
0.146,ALLOW,0
0.1244,ALLOW,0
0.1089,ALLOW,0
0.1083,ALLOW,0
0.0738,ALLOW,0
0.0859,ALLOW,0
0.0453,ALLOW,0
0.1511,ALLOW,0
0.079,ALLOW,0
0.1627,ALLOW,0
0.6078,MONITOR,0
0.1099,ALLOW,0
0.0819,ALLOW,0
0.1743,ALLOW,0
0.1278,ALLOW,0
0.1553,ALLOW,0
0.1369,ALLOW,0
0.1203,ALLOW,1
0.2446,ALLOW,0
0.1588,ALLOW,0
0.0773,ALLOW,0
0.0567,ALLOW,0
0.1316,ALLOW,0
0.1759,ALLOW,0
0.1158,ALLOW,0
0.1316,ALLOW,0
0.1906,ALLOW,0
0.0982,ALLOW,0
0.1109,ALLOW,0
0.1414,ALLOW,0
0.1326,ALLOW,0
0.1068,ALLOW,0
0.0501,ALLOW,0
0.1209,ALLOW,0
0.1021,ALLOW,0
0.1722,ALLOW,0
0.1031,ALLOW,0
0.1494,ALLOW,0
0.2593,ALLOW,1
0.138,ALLOW,0
0.3868,ALLOW,1
0.079,ALLOW,0
0.2366,ALLOW,0
0.2682,ALLOW,1
0.136,ALLOW,1
0.2493,ALLOW,1
0.1446,ALLOW,0
0.3116,ALLOW,1
0.103,ALLOW,0
0.0829,ALLOW,0
0.1294,ALLOW,0
0.1583,ALLOW,1
0.1512,ALLOW,0
0.1648,ALLOW,0
0.1428,ALLOW,0
0.1094,ALLOW,0
0.2592,ALLOW,0
0.6031,MONITOR,0
0.1442,ALLOW,0
0.1145,ALLOW,0
0.0647,ALLOW,0
0.1327,ALLOW,1
0.2182,ALLOW,0
0.2419,ALLOW,0
0.1718,ALLOW,0
0.1911,ALLOW,0
0.0994,ALLOW,0
0.077,ALLOW,0
0.3264,ALLOW,1
0.1384,ALLOW,1
0.4542,MONITOR,1
0.1564,ALLOW,0
0.1245,ALLOW,1
0.2907,ALLOW,1
0.1128,ALLOW,0
0.1373,ALLOW,1
0.1938,ALLOW,0
0.2371,ALLOW,0
0.0582,ALLOW,0
0.1048,ALLOW,0
0.0986,ALLOW,0
0.1484,ALLOW,0
0.0885,ALLOW,0
0.3725,ALLOW,1
0.3932,ALLOW,1
0.2167,ALLOW,0
0.1279,ALLOW,0
0.1223,ALLOW,0
0.1939,ALLOW,0
0.092,ALLOW,0
0.118,ALLOW,0
0.3553,ALLOW,1
0.2146,ALLOW,0
0.1176,ALLOW,0
0.2087,ALLOW,1
0.4268,MONITOR,1
0.0964,ALLOW,0
0.0715,ALLOW,0
0.1281,ALLOW,0
0.1404,ALLOW,0
0.1292,ALLOW,0
0.0617,ALLOW,0
0.1908,ALLOW,1
0.1233,ALLOW,0
0.1175,ALLOW,0
0.057,ALLOW,0
0.1756,ALLOW,0
0.0259,ALLOW,0
0.1725,ALLOW,0
0.0983,ALLOW,0
0.1145,ALLOW,0
0.174,ALLOW,1
0.0924,ALLOW,0
0.1612,ALLOW,1
0.103,ALLOW,1
0.165,ALLOW,1
0.1148,ALLOW,0
0.0984,ALLOW,1
0.0237,ALLOW,0
0.0754,ALLOW,0
0.2288,ALLOW,0
0.2468,ALLOW,0
0.1736,ALLOW,0
0.1922,ALLOW,0
0.197,ALLOW,0
0.1389,ALLOW,1
0.0648,ALLOW,1
0.1661,ALLOW,1
0.1626,ALLOW,0
0.1419,ALLOW,0
0.0998,ALLOW,0
0.1504,ALLOW,1
0.2726,ALLOW,1
0.1985,ALLOW,0
0.0354,ALLOW,0
0.1031,ALLOW,0
0.0499,ALLOW,0
0.0996,ALLOW,1
0.1907,ALLOW,1
0.1471,ALLOW,1
0.1506,ALLOW,0
0.0491,ALLOW,0
0.1399,ALLOW,0
0.2396,ALLOW,0
0.0312,ALLOW,0
0.1726,ALLOW,0
0.2169,ALLOW,0
0.0853,ALLOW,0
0.0912,ALLOW,1
0.0811,ALLOW,0
0.0855,ALLOW,1
0.1057,ALLOW,0
0.2465,ALLOW,0
0.1519,ALLOW,0
0.6548,MONITOR,0
0.2802,ALLOW,1
0.1109,ALLOW,0
0.139,ALLOW,0
0.1849,ALLOW,1
0.1799,ALLOW,0
0.2036,ALLOW,0
0.1529,ALLOW,0
0.5014,MONITOR,1
0.0731,ALLOW,0
0.074,ALLOW,0
0.2836,ALLOW,0
0.0558,ALLOW,0
0.094,ALLOW,0
0.6126,MONITOR,0
0.0929,ALLOW,0
0.4744,MONITOR,0
0.2727,ALLOW,0
0.0572,ALLOW,1
0.261,ALLOW,0
0.1511,ALLOW,1
0.1141,ALLOW,0
0.0988,ALLOW,0
0.1766,ALLOW,0
0.2132,ALLOW,0
0.0686,ALLOW,0
0.0815,ALLOW,0
0.0472,ALLOW,0
0.6625,MONITOR,0
0.2737,ALLOW,0
0.1074,ALLOW,1
0.1074,ALLOW,0
0.0764,ALLOW,1
0.0966,ALLOW,0
0.1066,ALLOW,0
0.1058,ALLOW,1
0.0958,ALLOW,0
0.106,ALLOW,0
0.1919,ALLOW,0
0.1018,ALLOW,0
0.1157,ALLOW,1
0.2264,ALLOW,0
0.0659,ALLOW,0
0.0818,ALLOW,0
0.1127,ALLOW,0
0.1438,ALLOW,0
0.1797,ALLOW,0
0.1986,ALLOW,0
0.2478,ALLOW,0
0.0282,ALLOW,0
0.1065,ALLOW,0
0.1016,ALLOW,0
0.1916,ALLOW,0
0.1164,ALLOW,0
0.1331,ALLOW,0
0.2568,ALLOW,0
0.0909,ALLOW,0
0.1257,ALLOW,0
0.1485,ALLOW,1
0.0931,ALLOW,0
0.0906,ALLOW,0
0.1339,ALLOW,0
0.2948,ALLOW,1
0.1571,ALLOW,0
0.0843,ALLOW,1
0.2148,ALLOW,1
0.2018,ALLOW,0
0.147,ALLOW,0
0.2001,ALLOW,0
0.3381,ALLOW,1
0.1132,ALLOW,0
0.1995,ALLOW,0
0.6409,MONITOR,0
0.5042,MONITOR,0
0.0913,ALLOW,0
0.1962,ALLOW,1
0.0714,ALLOW,0
0.0904,ALLOW,0
0.1235,ALLOW,1
0.1426,ALLOW,0
0.0633,ALLOW,0
0.2236,ALLOW,0
0.058,ALLOW,0
0.0986,ALLOW,0
0.1253,ALLOW,0
0.0857,ALLOW,1
0.2035,ALLOW,0
0.4275,MONITOR,1
0.0924,ALLOW,0
0.6079,MONITOR,0
0.1282,ALLOW,1
0.1233,ALLOW,0
0.0932,ALLOW,0
0.1276,ALLOW,0
0.1241,ALLOW,0
0.1072,ALLOW,0
0.0998,ALLOW,0
0.2725,ALLOW,0
0.0758,ALLOW,1
0.1389,ALLOW,0
0.1099,ALLOW,0
0.1803,ALLOW,0
0.155,ALLOW,0
0.1226,ALLOW,0
0.0298,ALLOW,0
0.1286,ALLOW,0
0.1934,ALLOW,1
0.0921,ALLOW,0
0.0653,ALLOW,0
0.165,ALLOW,0
0.1314,ALLOW,0
0.1535,ALLOW,1
0.2645,ALLOW,0
0.1547,ALLOW,0
0.2465,ALLOW,0
0.116,ALLOW,0
0.1428,ALLOW,0
0.1563,ALLOW,0
0.1243,ALLOW,0
0.0958,ALLOW,0
0.2523,ALLOW,0
0.1841,ALLOW,0
0.0848,ALLOW,0
0.1055,ALLOW,0
0.0786,ALLOW,1
0.05,ALLOW,1
0.272,ALLOW,0
0.1141,ALLOW,0
0.2081,ALLOW,0
0.0855,ALLOW,0
0.1143,ALLOW,0
0.1282,ALLOW,0
0.0928,ALLOW,1
0.1461,ALLOW,0
0.0905,ALLOW,0
0.0828,ALLOW,0
0.0576,ALLOW,0
0.1564,ALLOW,0
0.1203,ALLOW,1
0.0681,ALLOW,0
0.1891,ALLOW,0
0.1496,ALLOW,0
0.1955,ALLOW,0
0.1111,ALLOW,1
0.1914,ALLOW,1
0.1801,ALLOW,0
0.1527,ALLOW,0
0.1473,ALLOW,1
0.0976,ALLOW,0
0.1803,ALLOW,0
0.228,ALLOW,0
0.1194,ALLOW,0
0.4283,MONITOR,1
0.1543,ALLOW,0
0.1415,ALLOW,0
0.0613,ALLOW,0
0.155,ALLOW,0
0.1047,ALLOW,0
0.1573,ALLOW,0
0.1039,ALLOW,0
0.0844,ALLOW,0
0.1217,ALLOW,1
0.1843,ALLOW,0
0.0853,ALLOW,0
0.1795,ALLOW,0
0.1675,ALLOW,0
0.1506,ALLOW,0
0.084,ALLOW,0
0.0814,ALLOW,0
0.0772,ALLOW,0
0.1283,ALLOW,0
0.223,ALLOW,0
0.0991,ALLOW,0
0.1888,ALLOW,0
0.2025,ALLOW,0
0.1448,ALLOW,0
0.0629,ALLOW,0
0.1892,ALLOW,1
0.2131,ALLOW,0
0.1085,ALLOW,1
0.1925,ALLOW,0
0.0818,ALLOW,0
0.1061,ALLOW,0
0.288,ALLOW,1
0.1486,ALLOW,0
0.1374,ALLOW,0
0.2589,ALLOW,1
0.1238,ALLOW,0
0.092,ALLOW,0
0.0762,ALLOW,0
0.1901,ALLOW,0
0.1452,ALLOW,1
0.1262,ALLOW,0
0.104,ALLOW,0
0.5937,MONITOR,0
0.1691,ALLOW,0
0.2527,ALLOW,1
0.0671,ALLOW,0
0.6282,MONITOR,0
0.1151,ALLOW,0
0.1017,ALLOW,0
0.0628,ALLOW,0
0.1149,ALLOW,1
0.13,ALLOW,0
0.1018,ALLOW,0
0.0552,ALLOW,0
0.1458,ALLOW,0
0.1535,ALLOW,0
0.0796,ALLOW,0
0.1268,ALLOW,0
0.082,ALLOW,0
0.1216,ALLOW,1
0.1973,ALLOW,1
0.1247,ALLOW,0
0.0812,ALLOW,0
0.1907,ALLOW,0
0.3909,ALLOW,1
0.2796,ALLOW,0
0.1189,ALLOW,0
0.1811,ALLOW,0
0.0738,ALLOW,1
0.1534,ALLOW,0
0.2773,ALLOW,1
0.0824,ALLOW,1
0.1873,ALLOW,0
0.0587,ALLOW,0
0.4709,MONITOR,0
0.263,ALLOW,0
0.1891,ALLOW,1
0.1274,ALLOW,0
0.1304,ALLOW,0
0.0903,ALLOW,0
0.1614,ALLOW,0
0.1474,ALLOW,0
0.1309,ALLOW,0
0.305,ALLOW,1
0.1335,ALLOW,0
0.0954,ALLOW,0
0.1,ALLOW,0
0.0649,ALLOW,0
0.9515,BLOCK,1
0.1423,ALLOW,0
0.0834,ALLOW,0
0.1161,ALLOW,0
0.1573,ALLOW,0
0.1562,ALLOW,0
0.1083,ALLOW,0
0.1273,ALLOW,0
0.1415,ALLOW,0
0.0141,ALLOW,0
0.1529,ALLOW,0
0.1413,ALLOW,0
0.121,ALLOW,0
0.1144,ALLOW,0
0.2548,ALLOW,0
0.2011,ALLOW,0
0.1835,ALLOW,0
0.5867,MONITOR,0
0.1105,ALLOW,0
0.127,ALLOW,1
0.1133,ALLOW,1
0.1268,ALLOW,0
0.0859,ALLOW,0
0.154,ALLOW,0
0.2707,ALLOW,0
0.1982,ALLOW,1
0.0828,ALLOW,0
0.1085,ALLOW,0
0.1426,ALLOW,0
0.1082,ALLOW,0
0.1263,ALLOW,1
0.1933,ALLOW,0
0.1,ALLOW,0
0.1332,ALLOW,0
0.0273,ALLOW,0
0.123,ALLOW,0
0.1539,ALLOW,0
0.1494,ALLOW,0
0.157,ALLOW,0
0.0691,ALLOW,0
0.1072,ALLOW,0
0.1202,ALLOW,0
0.6364,MONITOR,0
0.1344,ALLOW,0
0.0981,ALLOW,0
0.1827,ALLOW,1
0.147,ALLOW,0
0.2098,ALLOW,0
0.0743,ALLOW,0
0.1091,ALLOW,0
0.4556,MONITOR,1
0.0494,ALLOW,0
0.0524,ALLOW,0
0.2734,ALLOW,1
0.1545,ALLOW,0
0.0809,ALLOW,0
0.1358,ALLOW,0
0.0696,ALLOW,0
0.1676,ALLOW,0
0.1108,ALLOW,0
0.1595,ALLOW,0
0.1232,ALLOW,0
0.2212,ALLOW,0
0.1059,ALLOW,0
0.1608,ALLOW,0
0.1406,ALLOW,0
0.19,ALLOW,0
0.142,ALLOW,0
0.4726,MONITOR,0
0.1037,ALLOW,0
0.1978,ALLOW,0
0.1946,ALLOW,1
0.046,ALLOW,0
0.2175,ALLOW,0
0.1411,ALLOW,0
0.695,MONITOR,0
0.1438,ALLOW,0
0.2078,ALLOW,0
0.1923,ALLOW,0
0.1099,ALLOW,0
0.1016,ALLOW,0
0.1148,ALLOW,0
0.1429,ALLOW,1
0.1137,ALLOW,0
0.1278,ALLOW,1
0.1087,ALLOW,0
0.1726,ALLOW,0
0.1074,ALLOW,1
0.1541,ALLOW,0
0.0728,ALLOW,0
0.0701,ALLOW,0
0.0982,ALLOW,0
0.1064,ALLOW,0
0.1889,ALLOW,1
0.1143,ALLOW,0
0.0547,ALLOW,0
0.1126,ALLOW,0
0.1547,ALLOW,0
0.1553,ALLOW,0
0.0986,ALLOW,0
0.0861,ALLOW,0
0.1666,ALLOW,0
0.1959,ALLOW,0
0.0957,ALLOW,1
0.1732,ALLOW,0
0.1183,ALLOW,0
0.1089,ALLOW,1
0.1118,ALLOW,0
0.2042,ALLOW,0
0.1961,ALLOW,0
0.1238,ALLOW,0
0.1153,ALLOW,0
0.1122,ALLOW,0
0.1059,ALLOW,0
0.1054,ALLOW,0
0.0996,ALLOW,0
0.0877,ALLOW,0
0.1217,ALLOW,0
0.2844,ALLOW,0
0.1445,ALLOW,0
0.1422,ALLOW,0
0.0773,ALLOW,0
0.1367,ALLOW,0
0.1385,ALLOW,0
0.4553,MONITOR,1
0.1606,ALLOW,0
0.1814,ALLOW,0
0.1587,ALLOW,0
0.1105,ALLOW,0
0.1965,ALLOW,0
0.2118,ALLOW,0
0.1288,ALLOW,0
0.1645,ALLOW,0
0.1095,ALLOW,1
0.144,ALLOW,0
0.0957,ALLOW,0
0.1373,ALLOW,0
0.1462,ALLOW,0
0.1619,ALLOW,0
0.1556,ALLOW,0
0.0986,ALLOW,0
0.051,ALLOW,0
0.1512,ALLOW,0
0.0985,ALLOW,0
0.1793,ALLOW,0
0.1637,ALLOW,0
0.1125,ALLOW,0
0.1573,ALLOW,0
0.2699,ALLOW,0
0.1575,ALLOW,0
0.6544,MONITOR,0
0.1425,ALLOW,0
0.094,ALLOW,0
0.0963,ALLOW,0
0.1104,ALLOW,0
0.1384,ALLOW,0
0.1951,ALLOW,0
0.2502,ALLOW,1
0.0966,ALLOW,1
0.091,ALLOW,1
0.156,ALLOW,0
0.1304,ALLOW,0
0.103,ALLOW,0
0.1318,ALLOW,0
0.3309,ALLOW,0
0.6068,MONITOR,1
0.2347,ALLOW,0
0.1214,ALLOW,0
0.1306,ALLOW,1
0.6307,MONITOR,0
0.0939,ALLOW,0
0.1844,ALLOW,1
0.124,ALLOW,0
0.0874,ALLOW,0
0.0913,ALLOW,0
0.0975,ALLOW,0
0.1005,ALLOW,0
0.0431,ALLOW,0
0.0576,ALLOW,0
0.1419,ALLOW,1
0.6486,MONITOR,0
0.1211,ALLOW,0
0.2872,ALLOW,1
0.1156,ALLOW,0
0.0577,ALLOW,0
0.169,ALLOW,1
0.0883,ALLOW,0
0.0522,ALLOW,0
0.1577,ALLOW,0
0.1957,ALLOW,0
0.0999,ALLOW,0
0.1266,ALLOW,0
0.1603,ALLOW,0
0.0766,ALLOW,0
0.1784,ALLOW,0
0.2285,ALLOW,0
0.1148,ALLOW,0
0.1895,ALLOW,1
0.0789,ALLOW,0
0.0413,ALLOW,0
0.094,ALLOW,0
0.141,ALLOW,0
0.1968,ALLOW,1
0.0979,ALLOW,0
0.1408,ALLOW,0
0.1007,ALLOW,0
0.0793,ALLOW,0
0.1514,ALLOW,0
0.1954,ALLOW,1
0.2313,ALLOW,0
0.1631,ALLOW,0
0.224,ALLOW,0
0.0585,ALLOW,0
0.0443,ALLOW,1
0.098,ALLOW,1
0.1616,ALLOW,0
0.2179,ALLOW,0
0.0913,ALLOW,0
0.0242,ALLOW,0
0.107,ALLOW,0
0.0087,ALLOW,0
0.1239,ALLOW,0
0.115,ALLOW,0
0.0909,ALLOW,0
0.2167,ALLOW,1
0.1236,ALLOW,0
0.1307,ALLOW,0
0.1607,ALLOW,1
0.0769,ALLOW,0
0.1262,ALLOW,0
0.074,ALLOW,0
0.1011,ALLOW,1
0.1359,ALLOW,0
0.0995,ALLOW,0
0.0964,ALLOW,0
0.1939,ALLOW,0
0.0978,ALLOW,0
0.0877,ALLOW,0
0.1709,ALLOW,0
0.0812,ALLOW,0
0.4047,MONITOR,1
0.6153,MONITOR,0
0.271,ALLOW,0
0.1285,ALLOW,0
0.1233,ALLOW,0
0.0742,ALLOW,0
0.2147,ALLOW,0
0.1737,ALLOW,0
0.1332,ALLOW,1
0.1889,ALLOW,0
0.1143,ALLOW,0
0.0831,ALLOW,0
0.1648,ALLOW,1
0.0391,ALLOW,0
0.1102,ALLOW,1
0.1225,ALLOW,0
0.1497,ALLOW,0
0.1238,ALLOW,0
0.1416,ALLOW,0
0.1473,ALLOW,0
0.0951,ALLOW,0
0.1482,ALLOW,0
0.0933,ALLOW,0
0.223,ALLOW,0
0.0615,ALLOW,0
0.1932,ALLOW,1
0.0645,ALLOW,0
0.2229,ALLOW,1
0.0617,ALLOW,0
0.1409,ALLOW,0
0.0629,ALLOW,0
0.17,ALLOW,0
0.2347,ALLOW,0
0.0922,ALLOW,0
0.1553,ALLOW,0
0.1167,ALLOW,0
0.0928,ALLOW,0
0.1237,ALLOW,0
0.1252,ALLOW,0
0.152,ALLOW,0
0.192,ALLOW,0
0.128,ALLOW,0
0.1464,ALLOW,0
0.1489,ALLOW,0
0.6301,MONITOR,0
0.0586,ALLOW,0
0.0438,ALLOW,0
0.1551,ALLOW,0
0.165,ALLOW,1
0.1375,ALLOW,0
0.1185,ALLOW,1
0.0683,ALLOW,0
0.194,ALLOW,0
0.2227,ALLOW,0
0.14,ALLOW,0
0.0774,ALLOW,0
0.1995,ALLOW,1
0.15,ALLOW,0
0.1663,ALLOW,0
0.089,ALLOW,0
0.0869,ALLOW,0
0.1657,ALLOW,0
0.1016,ALLOW,0
0.9408,BLOCK,1
0.1421,ALLOW,0
0.2411,ALLOW,0
0.0801,ALLOW,0
0.0852,ALLOW,0
0.0561,ALLOW,0
0.0739,ALLOW,0
0.084,ALLOW,0
0.0274,ALLOW,0
0.0856,ALLOW,0
0.1226,ALLOW,0
0.1113,ALLOW,0
0.0699,ALLOW,0
0.0713,ALLOW,0
0.1684,ALLOW,0
0.1877,ALLOW,0
0.1184,ALLOW,0
0.0827,ALLOW,0
0.1369,ALLOW,0
0.0054,ALLOW,0
0.1199,ALLOW,0
0.2335,ALLOW,0
0.1473,ALLOW,0
0.142,ALLOW,0
0.1135,ALLOW,0
0.0887,ALLOW,0
0.1726,ALLOW,0
0.2099,ALLOW,1
0.1762,ALLOW,0
0.2154,ALLOW,0
0.0919,ALLOW,0
0.2045,ALLOW,0
0.1425,ALLOW,0
0.1818,ALLOW,0
0.1126,ALLOW,0
0.159,ALLOW,0
0.2126,ALLOW,0
0.1088,ALLOW,0
0.0786,ALLOW,0
0.2091,ALLOW,0
0.2167,ALLOW,0
0.2321,ALLOW,1
0.0921,ALLOW,0
0.1327,ALLOW,0
0.0709,ALLOW,0
0.6506,MONITOR,0
0.1464,ALLOW,0
0.1462,ALLOW,0
0.1317,ALLOW,0
0.0458,ALLOW,0
0.1634,ALLOW,0
0.1808,ALLOW,0
0.1474,ALLOW,0
0.099,ALLOW,0
0.1353,ALLOW,0
0.1291,ALLOW,0
0.0576,ALLOW,0
0.1474,ALLOW,0
0.2653,ALLOW,1
0.1614,ALLOW,0
0.0782,ALLOW,0
0.1122,ALLOW,0
0.0957,ALLOW,0
0.2543,ALLOW,0
0.1866,ALLOW,0
0.1095,ALLOW,1
0.0445,ALLOW,0
0.1253,ALLOW,0
0.0863,ALLOW,0
0.1205,ALLOW,1
0.1133,ALLOW,0
0.0864,ALLOW,0
0.1911,ALLOW,1
0.1424,ALLOW,0
0.2067,ALLOW,0
0.1108,ALLOW,0
0.2436,ALLOW,1
0.1472,ALLOW,0
0.2889,ALLOW,1
0.0761,ALLOW,1
0.1485,ALLOW,0
0.1088,ALLOW,0
0.269,ALLOW,1
0.0528,ALLOW,0
0.1263,ALLOW,0
0.1113,ALLOW,0
0.2147,ALLOW,0
0.1276,ALLOW,0
0.1396,ALLOW,0
0.2599,ALLOW,0
0.1285,ALLOW,0
0.0337,ALLOW,0
0.0717,ALLOW,0
0.2497,ALLOW,1
0.1991,ALLOW,0
0.2638,ALLOW,0
0.1427,ALLOW,0
0.2134,ALLOW,0
0.0625,ALLOW,0
0.1055,ALLOW,0
0.1248,ALLOW,0
0.1493,ALLOW,0
0.6528,MONITOR,0
0.1447,ALLOW,0
0.1239,ALLOW,0
0.1223,ALLOW,0
0.1525,ALLOW,0
0.085,ALLOW,0
0.0904,ALLOW,0
0.9828,BLOCK,1
0.1441,ALLOW,0
0.1995,ALLOW,0
0.2546,ALLOW,0
0.0993,ALLOW,0
0.1941,ALLOW,0
0.1027,ALLOW,0
0.1535,ALLOW,0
0.2836,ALLOW,0
0.0771,ALLOW,0
0.1209,ALLOW,1
0.1657,ALLOW,0
0.1323,ALLOW,0
0.079,ALLOW,0
0.1003,ALLOW,0
0.1249,ALLOW,0
0.247,ALLOW,0
0.0858,ALLOW,0
0.1466,ALLOW,0
0.1396,ALLOW,0
0.1063,ALLOW,0
0.0543,ALLOW,0
0.1331,ALLOW,0
0.1743,ALLOW,0
0.1733,ALLOW,1
0.1472,ALLOW,0
0.06,ALLOW,0
0.1298,ALLOW,0
0.1001,ALLOW,0
0.0682,ALLOW,0
0.1685,ALLOW,0
0.0755,ALLOW,0
0.1324,ALLOW,0
0.6436,MONITOR,0
0.2361,ALLOW,0
0.128,ALLOW,0
0.1083,ALLOW,0
0.5953,MONITOR,0
0.1369,ALLOW,1
0.1154,ALLOW,0
0.1041,ALLOW,0
0.1277,ALLOW,1
0.0428,ALLOW,0
0.3407,ALLOW,1
0.174,ALLOW,0
0.1216,ALLOW,0
0.1266,ALLOW,0
0.1351,ALLOW,0
0.0864,ALLOW,0
0.179,ALLOW,0
0.0813,ALLOW,0
0.0892,ALLOW,0
0.1694,ALLOW,0
0.1333,ALLOW,0
0.1851,ALLOW,0
0.1473,ALLOW,0
0.0813,ALLOW,0
0.0709,ALLOW,0
0.1591,ALLOW,0
0.1227,ALLOW,0
0.3507,ALLOW,1
0.1522,ALLOW,0
0.1623,ALLOW,0
0.1614,ALLOW,1
0.2436,ALLOW,0
0.1608,ALLOW,0
0.0507,ALLOW,0
0.1222,ALLOW,0
0.1051,ALLOW,0
0.1839,ALLOW,0
0.1862,ALLOW,0
0.1133,ALLOW,0
0.0664,ALLOW,0
0.1485,ALLOW,1
0.1392,ALLOW,0
0.1218,ALLOW,0
0.0961,ALLOW,0
0.2395,ALLOW,1
0.176,ALLOW,0
0.0859,ALLOW,1
0.0659,ALLOW,1
0.2178,ALLOW,1
0.3292,ALLOW,1
0.1202,ALLOW,0
0.1833,ALLOW,0
0.1408,ALLOW,0
0.7188,BLOCK,1
0.2419,ALLOW,0
0.1178,ALLOW,0
0.1591,ALLOW,0
0.1657,ALLOW,1
0.2152,ALLOW,1
0.2535,ALLOW,0
0.1167,ALLOW,0
0.0795,ALLOW,0
0.0881,ALLOW,0
0.1071,ALLOW,0
0.1779,ALLOW,0
0.1134,ALLOW,0
0.18,ALLOW,1
0.1273,ALLOW,0
0.0932,ALLOW,1
0.0907,ALLOW,0
0.1177,ALLOW,0
0.0965,ALLOW,1
0.0992,ALLOW,1
0.0568,ALLOW,0
0.068,ALLOW,0
0.1608,ALLOW,0
0.1258,ALLOW,0
0.085,ALLOW,0
0.1022,ALLOW,0
0.1176,ALLOW,0
0.2313,ALLOW,1
0.1524,ALLOW,0
0.1497,ALLOW,0
0.2327,ALLOW,0
0.1828,ALLOW,0
0.1484,ALLOW,0
0.1275,ALLOW,0
0.1348,ALLOW,0
0.132,ALLOW,0
0.156,ALLOW,1
0.0465,ALLOW,0
0.1735,ALLOW,0
0.172,ALLOW,0
0.1531,ALLOW,0
0.1807,ALLOW,0
0.5882,MONITOR,0
0.2687,ALLOW,0
0.1321,ALLOW,0
0.1923,ALLOW,0
0.2484,ALLOW,0
0.2501,ALLOW,0
0.1224,ALLOW,0
0.1567,ALLOW,1
0.2059,ALLOW,0
0.1884,ALLOW,0
0.1147,ALLOW,0
0.0777,ALLOW,0
0.1533,ALLOW,0
0.2208,ALLOW,0
0.1738,ALLOW,0
0.1234,ALLOW,1
0.1566,ALLOW,0
0.1641,ALLOW,0
0.2006,ALLOW,0
0.1545,ALLOW,1
0.1681,ALLOW,1
0.0661,ALLOW,0
0.1387,ALLOW,0
0.0854,ALLOW,0
0.1854,ALLOW,0
0.1081,ALLOW,0
0.1797,ALLOW,0
0.0968,ALLOW,0
0.0887,ALLOW,1
0.1392,ALLOW,0
0.1157,ALLOW,1
0.0892,ALLOW,1
0.2135,ALLOW,1
0.1548,ALLOW,0
0.1802,ALLOW,0
0.1444,ALLOW,0
0.1711,ALLOW,0
0.0938,ALLOW,0
0.1048,ALLOW,1
0.0883,ALLOW,0
0.1486,ALLOW,0
0.2308,ALLOW,0
0.1435,ALLOW,1
0.1194,ALLOW,1
0.1836,ALLOW,0
0.1402,ALLOW,1
0.1792,ALLOW,0
0.1013,ALLOW,0
0.1199,ALLOW,1
0.1844,ALLOW,0
0.0878,ALLOW,0
0.1572,ALLOW,0
0.1687,ALLOW,0
0.3018,ALLOW,0
0.1531,ALLOW,0
0.0479,ALLOW,0
0.1451,ALLOW,0
0.2712,ALLOW,1
0.2072,ALLOW,0
0.1374,ALLOW,0
0.1157,ALLOW,1
0.2329,ALLOW,0
0.1302,ALLOW,0
0.078,ALLOW,0
0.1069,ALLOW,0
0.1421,ALLOW,1
0.1479,ALLOW,0
0.1134,ALLOW,0
0.1575,ALLOW,0
0.1365,ALLOW,1
0.1574,ALLOW,0
0.071,ALLOW,0
0.0617,ALLOW,0
0.1395,ALLOW,0
0.1413,ALLOW,0
0.1244,ALLOW,0
0.1986,ALLOW,0
0.0707,ALLOW,0
0.1067,ALLOW,0
0.0734,ALLOW,0
0.1753,ALLOW,0
0.3611,ALLOW,1
0.1102,ALLOW,0
0.1076,ALLOW,0
0.2287,ALLOW,0
0.6311,MONITOR,0
0.0848,ALLOW,0
0.2154,ALLOW,0
0.1582,ALLOW,0
0.1145,ALLOW,0
0.0973,ALLOW,0
0.1134,ALLOW,1
0.2041,ALLOW,0
0.208,ALLOW,0
0.0753,ALLOW,0
0.2764,ALLOW,1
0.0998,ALLOW,0
0.1064,ALLOW,0
0.1806,ALLOW,0
0.152,ALLOW,1
0.131,ALLOW,0
0.1774,ALLOW,0
