Transaction_ID,Risk_Score,Actual,Predicted,Action
8791,52.63,0,1,MONITOR
8792,2.99,0,0,ALLOW
8793,2.38,0,0,ALLOW
8794,3.84,0,0,ALLOW
8795,3.94,0,0,ALLOW
8796,3.37,0,0,ALLOW
8797,7.47,0,0,ALLOW
8798,3.67,0,0,ALLOW
8799,3.9,0,0,ALLOW
8800,2.69,0,0,ALLOW
8801,55.31,0,1,MONITOR
8802,2.35,0,0,ALLOW
8803,1.05,0,0,ALLOW
8804,5.32,0,0,ALLOW
8805,13.44,1,0,ALLOW
8806,4.25,0,0,ALLOW
8807,14.96,1,0,ALLOW
8808,36.32,0,0,ALLOW
8809,6.86,0,0,ALLOW
8810,53.44,0,1,MONITOR
8811,4.03,0,0,ALLOW
8812,2.34,0,0,ALLOW
8813,15.77,1,0,ALLOW
8814,5.39,0,0,ALLOW
8815,3.89,0,0,ALLOW
8816,2.6,0,0,ALLOW
8817,2.73,0,0,ALLOW
8818,3.61,0,0,ALLOW
8819,2.4,0,0,ALLOW
8820,89.63,1,1,BLOCK
8821,3.67,0,0,ALLOW
8822,42.69,0,1,MONITOR
8823,1.4,0,0,ALLOW
8824,3.75,0,0,ALLOW
8825,1.11,0,0,ALLOW
8826,1.08,0,0,ALLOW
8827,2.04,0,0,ALLOW
8828,0.42,0,0,ALLOW
8829,3.17,0,0,ALLOW
8830,2.65,0,0,ALLOW
8831,3.06,0,0,ALLOW
8832,1.26,0,0,ALLOW
8833,2.65,0,0,ALLOW
8834,5.63,0,0,ALLOW
8835,32.83,0,0,ALLOW
8836,2.28,0,0,ALLOW
8837,3.65,0,0,ALLOW
8838,4.36,0,0,ALLOW
8839,0.73,0,0,ALLOW
8840,2.94,0,0,ALLOW
8841,10.17,0,0,ALLOW
8842,3.33,0,0,ALLOW
8843,2.66,0,0,ALLOW
8844,3.54,0,0,ALLOW
8845,1.88,0,0,ALLOW
8846,4.78,0,0,ALLOW
8847,6.37,1,0,ALLOW
8848,4.85,0,0,ALLOW
8849,8.18,0,0,ALLOW
8850,3.21,0,0,ALLOW
8851,5.59,0,0,ALLOW
8852,3.75,0,0,ALLOW
8853,5.29,0,0,ALLOW
8854,2.34,0,0,ALLOW
8855,4.99,0,0,ALLOW
8856,5.89,0,0,ALLOW
8857,2.31,0,0,ALLOW
8858,2.43,0,0,ALLOW
8859,5.28,0,0,ALLOW
8860,51.35,0,1,MONITOR
8861,6.65,1,0,ALLOW
8862,3.31,0,0,ALLOW
8863,3.19,0,0,ALLOW
8864,1.53,0,0,ALLOW
8865,52.87,0,1,MONITOR
8866,3.07,0,0,ALLOW
8867,2.86,0,0,ALLOW
8868,3.15,0,0,ALLOW
8869,1.42,0,0,ALLOW
8870,3.88,0,0,ALLOW
8871,7.35,0,0,ALLOW
8872,3.27,0,0,ALLOW
8873,2.11,0,0,ALLOW
8874,5.1,0,0,ALLOW
8875,4.19,0,0,ALLOW
8876,2.24,0,0,ALLOW
8877,3.34,0,0,ALLOW
8878,6.16,1,0,ALLOW
8879,4.19,0,0,ALLOW
8880,2.96,0,0,ALLOW
8881,2.92,0,0,ALLOW
8882,1.29,0,0,ALLOW
8883,6.73,0,0,ALLOW
8884,5.36,0,0,ALLOW
8885,15.76,1,0,ALLOW
8886,1.65,0,0,ALLOW
8887,35.31,0,0,ALLOW
8888,3.23,0,0,ALLOW
8889,28.0,1,0,ALLOW
8890,2.97,0,0,ALLOW
8891,2.36,0,0,ALLOW
8892,6.02,1,0,ALLOW
8893,3.15,0,0,ALLOW
8894,6.1,0,0,ALLOW
8895,3.53,0,0,ALLOW
8896,6.74,1,0,ALLOW
8897,3.84,0,0,ALLOW
8898,16.93,1,0,ALLOW
8899,3.81,1,0,ALLOW
8900,4.25,0,0,ALLOW
8901,2.72,0,0,ALLOW
8902,16.95,1,0,ALLOW
8903,1.01,0,0,ALLOW
8904,2.91,0,0,ALLOW
8905,2.06,0,0,ALLOW
8906,5.23,0,0,ALLOW
8907,2.99,0,0,ALLOW
8908,4.59,0,0,ALLOW
8909,7.98,0,0,ALLOW
8910,2.69,0,0,ALLOW
8911,0.94,0,0,ALLOW
8912,1.94,0,0,ALLOW
8913,57.29,1,1,MONITOR
8914,4.81,0,0,ALLOW
8915,7.96,0,0,ALLOW
8916,3.72,0,0,ALLOW
8917,6.14,0,0,ALLOW
8918,42.22,0,1,MONITOR
8919,4.78,0,0,ALLOW
8920,3.54,0,0,ALLOW
8921,4.07,0,0,ALLOW
8922,52.84,0,1,MONITOR
8923,4.0,0,0,ALLOW
8924,3.79,0,0,ALLOW
8925,30.82,0,0,ALLOW
8926,5.98,0,0,ALLOW
8927,31.37,0,0,ALLOW
8928,2.55,0,0,ALLOW
8929,87.23,1,1,BLOCK
8930,4.24,0,0,ALLOW
8931,5.22,0,0,ALLOW
8932,5.03,0,0,ALLOW
8933,4.41,0,0,ALLOW
8934,4.46,0,0,ALLOW
8935,2.45,0,0,ALLOW
8936,3.9,0,0,ALLOW
8937,9.77,0,0,ALLOW
8938,2.93,0,0,ALLOW
8939,19.36,1,0,ALLOW
8940,4.9,0,0,ALLOW
8941,2.6,0,0,ALLOW
8942,3.28,0,0,ALLOW
8943,2.6,0,0,ALLOW
8944,2.63,0,0,ALLOW
8945,6.39,0,0,ALLOW
8946,1.39,0,0,ALLOW
8947,4.89,0,0,ALLOW
8948,3.13,0,0,ALLOW
8949,2.45,0,0,ALLOW
8950,2.65,0,0,ALLOW
8951,3.59,0,0,ALLOW
8952,3.98,0,0,ALLOW
8953,11.25,1,0,ALLOW
8954,4.17,0,0,ALLOW
8955,0.76,0,0,ALLOW
8956,3.41,0,0,ALLOW
8957,4.88,0,0,ALLOW
8958,2.22,0,0,ALLOW
8959,4.0,0,0,ALLOW
8960,1.25,0,0,ALLOW
8961,4.96,0,0,ALLOW
8962,53.41,0,1,MONITOR
8963,6.07,0,0,ALLOW
8964,4.3,0,0,ALLOW
8965,4.15,0,0,ALLOW
8966,54.73,0,1,MONITOR
8967,4.63,1,0,ALLOW
8968,3.15,0,0,ALLOW
8969,3.07,0,0,ALLOW
8970,13.38,1,0,ALLOW
8971,1.87,0,0,ALLOW
8972,20.59,1,0,ALLOW
8973,5.26,0,0,ALLOW
8974,3.93,0,0,ALLOW
8975,3.19,0,0,ALLOW
8976,5.05,0,0,ALLOW
8977,3.17,0,0,ALLOW
8978,4.58,0,0,ALLOW
8979,2.43,0,0,ALLOW
8980,1.95,0,0,ALLOW
8981,26.54,0,0,ALLOW
8982,4.08,0,0,ALLOW
8983,3.87,0,0,ALLOW
8984,10.82,0,0,ALLOW
8985,2.94,0,0,ALLOW
8986,21.66,0,0,ALLOW
8987,4.49,0,0,ALLOW
8988,4.85,0,0,ALLOW
8989,85.03,1,1,BLOCK
8990,2.68,0,0,ALLOW
8991,4.2,0,0,ALLOW
8992,16.62,1,0,ALLOW
8993,8.29,0,0,ALLOW
8994,4.29,0,0,ALLOW
8995,1.3,0,0,ALLOW
8996,2.9,0,0,ALLOW
8997,3.53,0,0,ALLOW
8998,4.09,0,0,ALLOW
8999,3.03,0,0,ALLOW
9000,2.06,0,0,ALLOW
9001,2.22,0,0,ALLOW
9002,3.31,1,0,ALLOW
9003,2.46,0,0,ALLOW
9004,5.05,0,0,ALLOW
9005,2.31,0,0,ALLOW
9006,15.09,1,0,ALLOW
9007,6.66,0,0,ALLOW
9008,12.15,1,0,ALLOW
9009,12.87,1,0,ALLOW
9010,84.32,1,1,BLOCK
9011,66.48,1,1,MONITOR
9012,3.1,0,0,ALLOW
9013,4.36,0,0,ALLOW
9014,3.92,0,0,ALLOW
9015,58.91,1,1,MONITOR
9016,6.09,0,0,ALLOW
9017,2.63,0,0,ALLOW
9018,3.6,0,0,ALLOW
9019,17.08,1,0,ALLOW
9020,14.28,1,0,ALLOW
9021,5.37,0,0,ALLOW
9022,3.75,0,0,ALLOW
9023,3.09,0,0,ALLOW
9024,2.16,0,0,ALLOW
9025,3.09,0,0,ALLOW
9026,5.86,0,0,ALLOW
9027,2.63,0,0,ALLOW
9028,9.82,1,0,ALLOW
9029,3.72,0,0,ALLOW
9030,2.37,1,0,ALLOW
9031,2.46,0,0,ALLOW
9032,3.05,0,0,ALLOW
9033,34.99,1,0,ALLOW
9034,12.84,1,0,ALLOW
9035,0.52,0,0,ALLOW
9036,1.78,0,0,ALLOW
9037,3.71,0,0,ALLOW
9038,4.43,0,0,ALLOW
9039,1.46,0,0,ALLOW
9040,3.75,0,0,ALLOW
9041,3.59,0,0,ALLOW
9042,5.59,1,0,ALLOW
9043,4.55,0,0,ALLOW
9044,4.11,0,0,ALLOW
9045,55.11,0,1,MONITOR
9046,4.55,0,0,ALLOW
9047,5.61,0,0,ALLOW
9048,3.76,0,0,ALLOW
9049,3.61,0,0,ALLOW
9050,5.44,0,0,ALLOW
9051,22.82,1,0,ALLOW
9052,1.82,0,0,ALLOW
9053,4.27,0,0,ALLOW
9054,44.27,0,1,MONITOR
9055,6.15,0,0,ALLOW
9056,3.26,0,0,ALLOW
9057,52.65,0,1,MONITOR
9058,6.65,0,0,ALLOW
9059,4.37,0,0,ALLOW
9060,4.45,0,0,ALLOW
9061,5.91,0,0,ALLOW
9062,6.69,0,0,ALLOW
9063,1.58,0,0,ALLOW
9064,9.96,1,0,ALLOW
9065,5.3,0,0,ALLOW
9066,4.3,0,0,ALLOW
9067,4.2,0,0,ALLOW
9068,1.11,0,0,ALLOW
9069,4.24,0,0,ALLOW
9070,44.03,0,1,MONITOR
9071,5.26,0,0,ALLOW
9072,16.19,1,0,ALLOW
9073,6.45,0,0,ALLOW
9074,3.8,0,0,ALLOW
9075,5.36,0,0,ALLOW
9076,15.0,1,0,ALLOW
9077,56.38,1,1,MONITOR
9078,2.63,0,0,ALLOW
9079,2.76,0,0,ALLOW
9080,2.71,0,0,ALLOW
9081,6.4,0,0,ALLOW
9082,4.24,0,0,ALLOW
9083,4.66,0,0,ALLOW
9084,1.77,0,0,ALLOW
9085,6.58,1,0,ALLOW
9086,3.58,0,0,ALLOW
9087,27.33,1,0,ALLOW
9088,13.04,1,0,ALLOW
9089,15.2,1,0,ALLOW
9090,4.07,0,0,ALLOW
9091,6.48,0,0,ALLOW
9092,5.73,0,0,ALLOW
9093,3.29,0,0,ALLOW
9094,20.57,0,0,ALLOW
9095,29.19,1,0,ALLOW
9096,47.16,0,1,MONITOR
9097,3.78,0,0,ALLOW
9098,7.7,0,0,ALLOW
9099,15.64,1,0,ALLOW
9100,8.66,1,0,ALLOW
9101,6.33,0,0,ALLOW
9102,12.78,1,0,ALLOW
9103,4.19,0,0,ALLOW
9104,1.87,0,0,ALLOW
9105,7.94,1,0,ALLOW
9106,5.95,0,0,ALLOW
9107,2.58,0,0,ALLOW
9108,4.83,0,0,ALLOW
9109,5.59,0,0,ALLOW
9110,9.27,0,0,ALLOW
9111,3.61,0,0,ALLOW
9112,0.79,0,0,ALLOW
9113,4.53,0,0,ALLOW
9114,54.18,1,1,MONITOR
9115,4.58,0,0,ALLOW
9116,4.67,0,0,ALLOW
9117,54.55,1,1,MONITOR
9118,5.64,0,0,ALLOW
9119,3.44,0,0,ALLOW
9120,1.75,0,0,ALLOW
9121,3.86,0,0,ALLOW
9122,19.0,1,0,ALLOW
9123,2.58,0,0,ALLOW
9124,2.95,0,0,ALLOW
9125,10.28,0,0,ALLOW
9126,33.45,1,0,ALLOW
9127,39.64,0,0,ALLOW
9128,2.41,0,0,ALLOW
9129,2.25,0,0,ALLOW
9130,3.47,0,0,ALLOW
9131,3.87,0,0,ALLOW
9132,3.38,0,0,ALLOW
9133,3.92,0,0,ALLOW
9134,1.93,0,0,ALLOW
9135,2.44,0,0,ALLOW
9136,1.44,0,0,ALLOW
9137,3.86,0,0,ALLOW
9138,85.17,1,1,BLOCK
9139,2.31,0,0,ALLOW
9140,3.09,0,0,ALLOW
9141,6.34,0,0,ALLOW
9142,52.35,0,1,MONITOR
9143,1.88,0,0,ALLOW
9144,6.02,0,0,ALLOW
9145,3.62,0,0,ALLOW
9146,2.41,0,0,ALLOW
9147,2.79,0,0,ALLOW
9148,22.1,1,0,ALLOW
9149,8.7,0,0,ALLOW
9150,4.79,0,0,ALLOW
9151,2.14,0,0,ALLOW
9152,17.53,1,0,ALLOW
9153,29.1,0,0,ALLOW
9154,1.28,0,0,ALLOW
9155,4.81,0,0,ALLOW
9156,32.23,1,0,ALLOW
9157,2.24,0,0,ALLOW
9158,4.94,0,0,ALLOW
9159,3.11,0,0,ALLOW
9160,4.17,0,0,ALLOW
9161,2.68,0,0,ALLOW
9162,3.93,0,0,ALLOW
9163,47.42,1,1,MONITOR
9164,29.75,0,0,ALLOW
9165,4.59,0,0,ALLOW
9166,4.03,0,0,ALLOW
9167,2.95,0,0,ALLOW
9168,5.84,0,0,ALLOW
9169,3.81,0,0,ALLOW
9170,1.56,0,0,ALLOW
9171,4.07,0,0,ALLOW
9172,1.45,0,0,ALLOW
9173,89.02,1,1,BLOCK
9174,5.54,1,0,ALLOW
9175,3.56,0,0,ALLOW
9176,17.79,0,0,ALLOW
9177,2.89,0,0,ALLOW
9178,3.96,0,0,ALLOW
9179,52.24,0,1,MONITOR
9180,4.71,0,0,ALLOW
9181,3.72,0,0,ALLOW
9182,36.16,1,0,ALLOW
9183,5.07,0,0,ALLOW
9184,2.09,0,0,ALLOW
9185,5.65,0,0,ALLOW
9186,2.47,0,0,ALLOW
9187,33.17,0,0,ALLOW
9188,53.19,0,1,MONITOR
9189,2.25,0,0,ALLOW
9190,4.62,0,0,ALLOW
9191,3.19,0,0,ALLOW
9192,5.26,0,0,ALLOW
9193,3.81,0,0,ALLOW
9194,16.64,1,0,ALLOW
9195,1.55,0,0,ALLOW
9196,3.27,0,0,ALLOW
9197,14.39,1,0,ALLOW
9198,88.94,1,1,BLOCK
9199,3.5,0,0,ALLOW
9200,2.36,0,0,ALLOW
9201,5.56,0,0,ALLOW
9202,11.79,1,0,ALLOW
9203,2.66,0,0,ALLOW
9204,2.75,0,0,ALLOW
9205,5.56,0,0,ALLOW
9206,2.24,0,0,ALLOW
9207,5.35,0,0,ALLOW
9208,14.88,1,0,ALLOW
9209,9.16,0,0,ALLOW
9210,3.73,0,0,ALLOW
9211,14.33,1,0,ALLOW
9212,5.67,0,0,ALLOW
9213,4.13,0,0,ALLOW
9214,2.07,0,0,ALLOW
9215,4.36,0,0,ALLOW
9216,2.38,0,0,ALLOW
9217,2.41,0,0,ALLOW
9218,3.41,0,0,ALLOW
9219,3.19,0,0,ALLOW
9220,3.75,0,0,ALLOW
9221,4.31,0,0,ALLOW
9222,0.88,0,0,ALLOW
9223,1.6,0,0,ALLOW
9224,5.06,0,0,ALLOW
9225,4.64,0,0,ALLOW
9226,4.95,0,0,ALLOW
9227,1.0,0,0,ALLOW
9228,5.2,0,0,ALLOW
9229,3.24,0,0,ALLOW
9230,88.19,1,1,BLOCK
9231,6.02,0,0,ALLOW
9232,5.71,0,0,ALLOW
9233,4.54,0,0,ALLOW
9234,2.63,0,0,ALLOW
9235,2.98,0,0,ALLOW
9236,6.77,1,0,ALLOW
9237,5.96,0,0,ALLOW
9238,2.14,1,0,ALLOW
9239,10.01,1,0,ALLOW
9240,3.61,0,0,ALLOW
9241,7.38,0,0,ALLOW
9242,14.08,1,0,ALLOW
9243,1.92,0,0,ALLOW
9244,3.1,0,0,ALLOW
9245,10.23,1,0,ALLOW
9246,42.21,1,1,MONITOR
9247,56.56,1,1,MONITOR
9248,5.37,0,0,ALLOW
9249,17.04,1,0,ALLOW
9250,37.45,0,0,ALLOW
9251,4.65,0,0,ALLOW
9252,52.26,0,1,MONITOR
9253,95.86,1,1,BLOCK
9254,5.36,0,0,ALLOW
9255,3.55,0,0,ALLOW
9256,28.16,1,0,ALLOW
9257,6.12,0,0,ALLOW
9258,55.78,0,1,MONITOR
9259,2.05,0,0,ALLOW
9260,4.06,0,0,ALLOW
9261,34.12,1,0,ALLOW
9262,3.44,0,0,ALLOW
9263,52.05,0,1,MONITOR
9264,2.61,0,0,ALLOW
9265,6.46,0,0,ALLOW
9266,2.03,0,0,ALLOW
9267,21.99,0,0,ALLOW
9268,1.06,0,0,ALLOW
9269,5.18,0,0,ALLOW
9270,1.08,0,0,ALLOW
9271,51.77,0,1,MONITOR
9272,1.48,0,0,ALLOW
9273,3.57,0,0,ALLOW
9274,4.31,0,0,ALLOW
9275,3.08,0,0,ALLOW
9276,9.91,0,0,ALLOW
9277,2.47,0,0,ALLOW
9278,2.97,1,0,ALLOW
9279,1.84,0,0,ALLOW
9280,5.68,0,0,ALLOW
9281,4.78,0,0,ALLOW
9282,22.74,0,0,ALLOW
9283,6.72,0,0,ALLOW
9284,3.66,0,0,ALLOW
9285,13.63,0,0,ALLOW
9286,3.75,0,0,ALLOW
9287,3.26,0,0,ALLOW
9288,5.94,1,0,ALLOW
9289,2.13,0,0,ALLOW
9290,2.6,0,0,ALLOW
9291,6.0,0,0,ALLOW
9292,2.01,0,0,ALLOW
9293,4.1,0,0,ALLOW
9294,4.12,0,0,ALLOW
9295,4.59,0,0,ALLOW
9296,2.58,0,0,ALLOW
9297,4.21,0,0,ALLOW
9298,1.29,0,0,ALLOW
9299,5.92,0,0,ALLOW
9300,4.79,0,0,ALLOW
9301,1.69,0,0,ALLOW
9302,4.97,0,0,ALLOW
9303,62.07,0,1,MONITOR
9304,4.11,0,0,ALLOW
9305,3.53,0,0,ALLOW
9306,4.05,0,0,ALLOW
9307,8.86,0,0,ALLOW
9308,67.14,0,1,MONITOR
9309,2.77,0,0,ALLOW
9310,3.62,0,0,ALLOW
9311,1.53,0,0,ALLOW
9312,2.87,1,0,ALLOW
9313,4.47,0,0,ALLOW
9314,6.59,0,0,ALLOW
9315,3.28,0,0,ALLOW
9316,2.91,0,0,ALLOW
9317,6.92,0,0,ALLOW
9318,4.27,0,0,ALLOW
9319,1.72,0,0,ALLOW
9320,1.32,0,0,ALLOW
9321,31.61,1,0,ALLOW
9322,62.48,0,1,MONITOR
9323,2.2,0,0,ALLOW
9324,3.65,1,0,ALLOW
9325,3.13,0,0,ALLOW
9326,4.23,0,0,ALLOW
9327,5.95,1,0,ALLOW
9328,5.4,0,0,ALLOW
9329,23.78,1,0,ALLOW
9330,1.32,0,0,ALLOW
9331,2.37,0,0,ALLOW
9332,1.17,0,0,ALLOW
9333,1.95,0,0,ALLOW
9334,5.92,0,0,ALLOW
9335,2.49,0,0,ALLOW
9336,38.41,1,0,ALLOW
9337,3.52,0,0,ALLOW
9338,2.58,0,0,ALLOW
9339,52.81,0,1,MONITOR
9340,15.37,1,0,ALLOW
9341,0.69,0,0,ALLOW
9342,1.53,0,0,ALLOW
9343,3.07,0,0,ALLOW
9344,2.43,0,0,ALLOW
9345,3.54,0,0,ALLOW
9346,4.46,0,0,ALLOW
9347,4.65,0,0,ALLOW
9348,6.52,0,0,ALLOW
9349,3.4,0,0,ALLOW
9350,1.96,0,0,ALLOW
9351,2.21,0,0,ALLOW
9352,5.01,0,0,ALLOW
9353,2.45,0,0,ALLOW
9354,3.36,0,0,ALLOW
9355,37.79,0,0,ALLOW
9356,2.67,0,0,ALLOW
9357,3.38,0,0,ALLOW
9358,2.55,0,0,ALLOW
9359,3.4,0,0,ALLOW
9360,24.21,0,0,ALLOW
9361,4.36,0,0,ALLOW
9362,33.51,0,0,ALLOW
9363,3.16,0,0,ALLOW
9364,1.31,0,0,ALLOW
9365,5.13,0,0,ALLOW
9366,8.62,1,0,ALLOW
9367,17.07,0,0,ALLOW
9368,4.24,0,0,ALLOW
9369,2.84,0,0,ALLOW
9370,3.69,0,0,ALLOW
9371,1.73,0,0,ALLOW
9372,4.1,0,0,ALLOW
9373,5.35,0,0,ALLOW
9374,4.22,0,0,ALLOW
9375,3.31,0,0,ALLOW
9376,4.56,0,0,ALLOW
9377,4.78,0,0,ALLOW
9378,8.24,0,0,ALLOW
9379,3.03,0,0,ALLOW
9380,39.07,0,0,ALLOW
9381,5.64,0,0,ALLOW
9382,3.77,0,0,ALLOW
9383,3.92,0,0,ALLOW
9384,4.85,0,0,ALLOW
9385,4.26,0,0,ALLOW
9386,10.31,0,0,ALLOW
9387,52.62,0,1,MONITOR
9388,3.03,0,0,ALLOW
9389,45.87,0,1,MONITOR
9390,2.82,0,0,ALLOW
9391,1.92,0,0,ALLOW
9392,2.64,0,0,ALLOW
9393,50.63,0,1,MONITOR
9394,3.15,0,0,ALLOW
9395,4.08,0,0,ALLOW
9396,3.32,0,0,ALLOW
9397,1.96,0,0,ALLOW
9398,13.45,1,0,ALLOW
9399,3.29,0,0,ALLOW
9400,4.9,0,0,ALLOW
9401,1.53,0,0,ALLOW
9402,19.8,1,0,ALLOW
9403,4.11,0,0,ALLOW
9404,1.66,0,0,ALLOW
9405,63.8,0,1,MONITOR
9406,79.61,1,1,BLOCK
9407,55.23,0,1,MONITOR
9408,1.4,0,0,ALLOW
9409,3.89,0,0,ALLOW
9410,4.17,0,0,ALLOW
9411,4.17,0,0,ALLOW
9412,2.98,0,0,ALLOW
9413,2.43,0,0,ALLOW
9414,6.07,0,0,ALLOW
9415,4.67,0,0,ALLOW
9416,22.69,1,0,ALLOW
9417,4.07,0,0,ALLOW
9418,8.51,0,0,ALLOW
9419,4.36,0,0,ALLOW
9420,4.22,0,0,ALLOW
9421,2.71,0,0,ALLOW
9422,3.57,0,0,ALLOW
9423,2.58,0,0,ALLOW
9424,4.9,0,0,ALLOW
9425,1.69,0,0,ALLOW
9426,57.43,0,1,MONITOR
9427,2.58,0,0,ALLOW
9428,8.61,1,0,ALLOW
9429,4.17,0,0,ALLOW
9430,52.58,0,1,MONITOR
9431,4.9,0,0,ALLOW
9432,6.1,0,0,ALLOW
9433,4.58,0,0,ALLOW
9434,5.18,0,0,ALLOW
9435,2.79,1,0,ALLOW
9436,70.11,1,1,BLOCK
9437,32.41,0,0,ALLOW
9438,53.83,0,1,MONITOR
9439,2.64,0,0,ALLOW
9440,1.33,0,0,ALLOW
9441,51.48,0,1,MONITOR
9442,3.99,0,0,ALLOW
9443,2.93,0,0,ALLOW
9444,5.49,0,0,ALLOW
9445,2.38,0,0,ALLOW
9446,2.57,0,0,ALLOW
9447,17.89,1,0,ALLOW
9448,1.79,0,0,ALLOW
9449,54.16,0,1,MONITOR
9450,3.98,0,0,ALLOW
9451,5.51,1,0,ALLOW
9452,3.55,0,0,ALLOW
9453,6.58,0,0,ALLOW
9454,32.76,0,0,ALLOW
9455,2.81,0,0,ALLOW
9456,2.59,0,0,ALLOW
9457,1.72,0,0,ALLOW
9458,46.04,0,1,MONITOR
9459,5.0,0,0,ALLOW
9460,2.39,0,0,ALLOW
9461,4.3,0,0,ALLOW
9462,1.51,0,0,ALLOW
9463,36.37,1,0,ALLOW
9464,2.9,0,0,ALLOW
9465,4.63,0,0,ALLOW
9466,2.33,0,0,ALLOW
9467,0.61,0,0,ALLOW
9468,5.75,0,0,ALLOW
9469,5.08,0,0,ALLOW
9470,1.7,0,0,ALLOW
9471,4.7,0,0,ALLOW
9472,4.46,0,0,ALLOW
9473,5.33,0,0,ALLOW
9474,2.79,0,0,ALLOW
9475,2.5,0,0,ALLOW
9476,53.23,0,1,MONITOR
9477,2.33,0,0,ALLOW
9478,2.93,0,0,ALLOW
9479,2.06,0,0,ALLOW
9480,1.73,0,0,ALLOW
9481,15.29,1,0,ALLOW
9482,2.99,0,0,ALLOW
9483,1.8,0,0,ALLOW
9484,4.54,0,0,ALLOW
9485,3.42,0,0,ALLOW
9486,1.11,0,0,ALLOW
9487,7.04,0,0,ALLOW
9488,5.8,0,0,ALLOW
9489,2.72,0,0,ALLOW
9490,1.47,0,0,ALLOW
9491,6.54,0,0,ALLOW
9492,2.24,0,0,ALLOW
9493,2.29,0,0,ALLOW
9494,3.2,0,0,ALLOW
9495,28.83,1,0,ALLOW
9496,3.71,0,0,ALLOW
9497,2.91,0,0,ALLOW
9498,6.56,0,0,ALLOW
9499,12.44,1,0,ALLOW
9500,2.56,0,0,ALLOW
9501,42.53,0,1,MONITOR
9502,8.41,0,0,ALLOW
9503,40.55,1,1,MONITOR
9504,16.28,1,0,ALLOW
9505,2.32,0,0,ALLOW
9506,5.44,0,0,ALLOW
9507,26.57,0,0,ALLOW
9508,1.6,0,0,ALLOW
9509,4.68,0,0,ALLOW
9510,5.77,0,0,ALLOW
9511,1.83,0,0,ALLOW
9512,53.25,0,1,MONITOR
9513,5.86,0,0,ALLOW
9514,2.9,0,0,ALLOW
9515,3.48,0,0,ALLOW
9516,2.09,0,0,ALLOW
9517,7.69,0,0,ALLOW
9518,3.88,0,0,ALLOW
9519,16.19,1,0,ALLOW
9520,3.09,0,0,ALLOW
9521,5.52,0,0,ALLOW
9522,5.97,0,0,ALLOW
9523,2.99,0,0,ALLOW
9524,2.01,0,0,ALLOW
9525,1.21,0,0,ALLOW
9526,18.8,1,0,ALLOW
9527,23.7,1,0,ALLOW
9528,6.82,0,0,ALLOW
9529,8.79,0,0,ALLOW
9530,5.38,0,0,ALLOW
9531,19.69,0,0,ALLOW
9532,0.92,0,0,ALLOW
9533,89.77,1,1,BLOCK
9534,5.67,0,0,ALLOW
9535,0.56,0,0,ALLOW
9536,5.03,0,0,ALLOW
9537,87.58,1,1,BLOCK
9538,5.3,0,0,ALLOW
9539,48.83,0,1,MONITOR
9540,25.14,1,0,ALLOW
9541,7.03,0,0,ALLOW
9542,2.43,0,0,ALLOW
9543,34.19,0,0,ALLOW
9544,13.11,1,0,ALLOW
9545,2.17,0,0,ALLOW
9546,2.51,0,0,ALLOW
9547,1.84,0,0,ALLOW
9548,5.93,0,0,ALLOW
9549,3.6,0,0,ALLOW
9550,2.93,0,0,ALLOW
9551,13.84,1,0,ALLOW
9552,4.13,0,0,ALLOW
9553,4.24,0,0,ALLOW
9554,2.98,0,0,ALLOW
9555,5.35,0,0,ALLOW
9556,1.69,0,0,ALLOW
9557,2.04,0,0,ALLOW
9558,49.19,0,1,MONITOR
9559,36.01,0,0,ALLOW
9560,4.19,0,0,ALLOW
9561,33.54,1,0,ALLOW
9562,1.1,0,0,ALLOW
9563,3.97,0,0,ALLOW
9564,15.96,0,0,ALLOW
9565,3.81,0,0,ALLOW
9566,15.01,1,0,ALLOW
9567,2.38,0,0,ALLOW
9568,3.62,0,0,ALLOW
9569,36.36,0,0,ALLOW
9570,4.38,0,0,ALLOW
9571,3.4,0,0,ALLOW
9572,1.52,0,0,ALLOW
9573,59.98,0,1,MONITOR
9574,5.2,0,0,ALLOW
9575,1.6,0,0,ALLOW
9576,2.21,0,0,ALLOW
9577,4.09,0,0,ALLOW
9578,1.78,0,0,ALLOW
9579,3.09,0,0,ALLOW
9580,2.51,0,0,ALLOW
9581,81.97,1,1,BLOCK
9582,7.1,0,0,ALLOW
9583,4.25,0,0,ALLOW
9584,2.59,0,0,ALLOW
9585,3.84,0,0,ALLOW
9586,33.4,1,0,ALLOW
9587,7.29,0,0,ALLOW
9588,4.68,0,0,ALLOW
9589,17.66,0,0,ALLOW
9590,49.22,0,1,MONITOR
9591,4.23,0,0,ALLOW
9592,4.13,0,0,ALLOW
9593,15.81,1,0,ALLOW
9594,5.29,0,0,ALLOW
9595,16.83,1,0,ALLOW
9596,1.61,0,0,ALLOW
9597,5.57,0,0,ALLOW
9598,3.83,0,0,ALLOW
9599,2.41,0,0,ALLOW
9600,0.88,0,0,ALLOW
9601,54.6,0,1,MONITOR
9602,4.29,0,0,ALLOW
9603,2.84,0,0,ALLOW
9604,3.09,0,0,ALLOW
9605,2.21,0,0,ALLOW
9606,3.15,0,0,ALLOW
9607,2.07,0,0,ALLOW
9608,1.66,0,0,ALLOW
9609,5.22,0,0,ALLOW
9610,3.51,0,0,ALLOW
9611,2.01,0,0,ALLOW
